round_idx,kind,cycles
17318,invalid,60556
17319,valid,59789
17320,invalid,59818
17321,valid,59718
17322,invalid,60037
17323,valid,59814
17324,invalid,59832
17325,valid,59851
17326,valid,60098
17327,invalid,61802
17328,valid,59801
17329,invalid,60189
17330,valid,59802
17331,valid,59809
17332,valid,59796
17333,invalid,59808
17334,invalid,59804
17335,invalid,59759
17336,invalid,59819
17337,invalid,60292
17338,valid,59843
17339,valid,59821
17340,invalid,59797
17341,invalid,60171
17342,valid,60125
17343,invalid,60964
17344,invalid,59819
17345,invalid,59808
17346,valid,59811
17347,invalid,59858
17348,valid,59781
17349,valid,59786
17350,invalid,59763
17351,invalid,59775
17352,invalid,59588
17353,invalid,60786
17354,valid,59762
17355,invalid,59783
17356,valid,60349
17357,invalid,59843
17358,invalid,59780
17359,invalid,59830
17360,valid,59831
17361,invalid,59906
17362,valid,59767
17363,invalid,59954
17364,invalid,60110
17365,invalid,60141
17366,invalid,62233
17367,invalid,59773
17368,invalid,59784
17369,invalid,60630
17370,invalid,59800
17371,valid,59799
17372,valid,59809
17373,invalid,59772
17374,valid,60342
17375,valid,60847
17376,invalid,61530
17377,invalid,60085
17378,invalid,60239
17379,invalid,59769
17380,invalid,59832
17381,valid,59835
17382,invalid,59790
17383,invalid,59843
17384,invalid,59788
17385,valid,59788
17386,invalid,59766
17387,valid,59749
17388,valid,59802
17389,valid,59818
17390,valid,59785
17391,invalid,59811
17392,invalid,59757
17393,valid,59787
17394,invalid,59798
17395,invalid,59792
17396,invalid,59785
17397,valid,59787
17398,valid,60264
17399,invalid,59804
17400,invalid,59779
17401,valid,59745
17402,valid,59824
17403,invalid,59822
17404,invalid,59882
17405,invalid,59876
17406,invalid,59609
17407,invalid,59764
17408,valid,59775
17409,invalid,59825
17410,invalid,59783
17411,invalid,60286
17412,invalid,59778
17413,invalid,59770
17414,valid,60175
17415,valid,59730
17416,valid,59725
17417,valid,59764
17418,valid,59769
17419,invalid,59806
17420,invalid,59747
17421,valid,60853
17422,invalid,59730
17423,valid,59763
17424,invalid,59839
17425,invalid,59827
17426,valid,59795
17427,valid,60865
17428,invalid,59855
17429,valid,59790
17430,valid,59846
17431,valid,59795
17432,valid,59755
17433,valid,59747
17434,invalid,60188
17435,valid,63141
17436,invalid,59775
17437,invalid,59770
17438,invalid,59778
17439,invalid,61554
17440,invalid,59510
17441,valid,59796
17442,valid,59755
17443,valid,59770
17444,invalid,59835
17445,invalid,59845
17446,invalid,59795
17447,invalid,60052
17448,valid,59764
17449,invalid,59869
17450,invalid,60516
17451,valid,59811
17452,valid,59801
17453,invalid,59742
17454,valid,59775
17455,invalid,59764
17456,valid,59804
17457,invalid,60962
17458,invalid,60818
17459,invalid,60245
17460,invalid,59863
17461,invalid,59494
17462,invalid,59740
17463,valid,60123
17464,invalid,59739
17465,invalid,59806
17466,invalid,59772
17467,valid,59806
17468,invalid,59819
17469,invalid,59778
17470,invalid,60655
17471,valid,59773
17472,valid,59788
17473,valid,60135
17474,valid,59783
17475,valid,59772
17476,invalid,59792
17477,invalid,60333
17478,invalid,59859
17479,invalid,59741
17480,valid,60187
17481,invalid,59947
17482,invalid,60760
17483,invalid,59791
17484,invalid,60279
17485,invalid,60905
17486,invalid,59736
17487,invalid,59759
17488,valid,61537
17489,valid,59748
17490,valid,59770
17491,valid,59841
17492,valid,59817
17493,invalid,59807
17494,invalid,61118
17495,invalid,59772
17496,invalid,60152
17497,valid,60011
17498,valid,59833
17499,valid,61885
17500,valid,59791
17501,valid,59786
17502,invalid,59904
17503,valid,59841
17504,valid,59785
17505,invalid,59785
17506,invalid,59799
17507,invalid,59825
17508,invalid,59818
17509,invalid,59788
17510,valid,59744
17511,valid,60336
17512,valid,59859
17513,valid,59777
17514,valid,60413
17515,valid,59677
17516,valid,59790
17517,valid,59703
17518,valid,59797
17519,invalid,59989
17520,valid,59783
17521,invalid,59845
17522,invalid,59862
17523,invalid,59857
17524,valid,60369
17525,valid,59809
17526,invalid,59799
17527,valid,59775
17528,invalid,59816
17529,valid,59852
17530,valid,59811
17531,invalid,59633
17532,valid,59770
17533,valid,59762
17534,valid,59853
17535,valid,59761
17536,invalid,59795
17537,valid,59763
17538,invalid,59796
17539,valid,59782
17540,valid,59655
17541,valid,61155
17542,valid,59765
17543,invalid,59816
17544,invalid,60156
17545,valid,59817
17546,valid,59700
17547,invalid,59776
17548,invalid,59791
17549,invalid,59759
17550,invalid,59784
17551,valid,60523
17552,valid,59816
17553,invalid,59830
17554,invalid,60358
17555,valid,59817
17556,invalid,59625
17557,valid,59810
17558,valid,59895
17559,invalid,61339
17560,invalid,59758
17561,invalid,59748
17562,invalid,61278
17563,invalid,59753
17564,valid,59770
17565,invalid,59770
17566,invalid,59809
17567,invalid,60099
17568,invalid,59627
17569,valid,59713
17570,valid,59831
17571,invalid,59835
17572,valid,59835
17573,valid,59749
17574,invalid,59835
17575,valid,60626
17576,invalid,61570
17577,valid,59783
17578,invalid,59803
17579,invalid,59799
17580,invalid,59778
17581,invalid,59845
17582,invalid,59817
17583,invalid,59629
17584,valid,59762
17585,valid,59772
17586,invalid,59851
17587,invalid,59980
17588,valid,59803
17589,invalid,59811
17590,valid,60443
17591,valid,61546
17592,valid,60173
17593,invalid,60499
17594,valid,59813
17595,valid,59754
17596,valid,59790
17597,valid,59740
17598,invalid,59756
17599,invalid,59770
17600,invalid,60294
17601,valid,60251
17602,valid,60589
17603,valid,59766
17604,invalid,59853
17605,invalid,59854
17606,invalid,60495
17607,valid,59790
17608,invalid,59814
17609,valid,59776
17610,invalid,59800
17611,valid,59748
17612,valid,59786
17613,valid,60284
17614,invalid,59820
17615,valid,60038
17616,valid,59821
17617,valid,59735
17618,invalid,59811
17619,valid,59742
17620,valid,59765
17621,valid,59759
17622,valid,59790
17623,valid,59879
17624,valid,59824
17625,invalid,60569
17626,valid,59525
17627,valid,59786
17628,valid,60079
17629,valid,59779
17630,invalid,59824
17631,invalid,59774
17632,valid,59865
17633,valid,59831
17634,invalid,60031
17635,invalid,59925
17636,valid,59772
17637,invalid,60065
17638,invalid,59768
17639,valid,59760
17640,valid,59742
17641,invalid,59747
17642,valid,59771
17643,invalid,59820
17644,invalid,59771
17645,valid,59787
17646,invalid,59837
17647,valid,59805
17648,invalid,59841
17649,valid,59784
17650,valid,59799
17651,invalid,60232
17652,valid,59522
17653,valid,59818
17654,invalid,59826
17655,invalid,59814
17656,invalid,59818
17657,invalid,59729
17658,invalid,59783
17659,valid,59801
17660,invalid,59796
17661,invalid,59858
17662,valid,59795
17663,valid,59523
17664,valid,59864
17665,valid,59766
17666,invalid,59754
17667,valid,59773
17668,invalid,59719
17669,valid,59809
17670,invalid,59798
17671,valid,60699
17672,invalid,59784
17673,valid,59724
17674,valid,60118
17675,valid,59742
17676,valid,59765
17677,valid,59810
17678,valid,59771
17679,invalid,59878
17680,valid,59759
17681,invalid,60083
17682,valid,59650
17683,invalid,59801
17684,invalid,60088
17685,valid,59781
17686,invalid,59779
17687,valid,59747
17688,invalid,59781
17689,invalid,59819
17690,valid,59778
17691,invalid,60855
17692,invalid,59793
17693,invalid,59764
17694,invalid,60352
17695,valid,59877
17696,invalid,59788
17697,valid,59808
17698,invalid,59828
17699,valid,59830
17700,invalid,59764
17701,invalid,59899
17702,invalid,59804
17703,invalid,59686
17704,valid,60081
17705,invalid,59563
17706,invalid,59804
17707,valid,59734
17708,valid,59834
17709,valid,59517
17710,invalid,59780
17711,valid,60936
17712,valid,60648
17713,invalid,59777
17714,valid,60899
17715,valid,59827
17716,invalid,59696
17717,invalid,59817
17718,invalid,59787
17719,invalid,59810
17720,invalid,59782
17721,invalid,59774
17722,valid,59761
17723,invalid,59857
17724,valid,60874
17725,valid,59747
17726,valid,59736
17727,invalid,60361
17728,invalid,59860
17729,valid,59760
17730,valid,59785
17731,invalid,60692
17732,invalid,60085
17733,invalid,59826
17734,invalid,59750
17735,invalid,59572
17736,invalid,59772
17737,valid,60376
17738,invalid,59562
17739,valid,61311
17740,invalid,59806
17741,invalid,59794
17742,valid,59666
17743,invalid,59790
17744,invalid,59791
17745,invalid,59795
17746,invalid,59763
17747,invalid,60118
17748,invalid,59734
17749,valid,59736
17750,valid,59793
17751,invalid,59796
17752,valid,59759
17753,invalid,59785
17754,valid,59788
17755,valid,59821
17756,valid,59774
17757,valid,60729
17758,valid,59788
17759,valid,59833
17760,invalid,59768
17761,invalid,59756
17762,invalid,63093
17763,invalid,60643
17764,invalid,59802
17765,invalid,59850
17766,valid,60383
17767,valid,59780
17768,invalid,59764
17769,invalid,59670
17770,invalid,59693
17771,invalid,59755
17772,invalid,59791
17773,valid,60295
17774,invalid,59830
17775,invalid,60433
17776,valid,59761
17777,valid,59763
17778,invalid,59762
17779,valid,59819
17780,valid,63080
17781,invalid,60138
17782,valid,60464
17783,valid,60098
17784,valid,59621
17785,valid,59846
17786,invalid,59519
17787,invalid,59815
17788,invalid,59836
17789,valid,60120
17790,invalid,59808
17791,valid,60443
17792,invalid,59869
17793,invalid,59767
17794,invalid,59785
17795,invalid,59788
17796,invalid,59899
17797,invalid,59838
17798,valid,59795
17799,valid,59827
17800,valid,59786
17801,invalid,60106
17802,valid,59776
17803,invalid,59723
17804,valid,59794
17805,valid,59847
17806,invalid,59832
17807,invalid,59819
17808,invalid,59743
17809,invalid,59829
17810,invalid,60672
17811,invalid,61540
17812,valid,62282
17813,invalid,59796
17814,valid,59724
17815,valid,59793
17816,valid,59848
17817,invalid,60464
17818,valid,59792
17819,invalid,59790
17820,invalid,59820
17821,valid,62692
17822,invalid,59819
17823,valid,60095
17824,valid,59792
17825,valid,59783
17826,invalid,59825
17827,valid,59782
17828,invalid,60167
17829,valid,62513
17830,invalid,60323
17831,invalid,59768
17832,invalid,59788
17833,valid,59781
17834,invalid,59814
17835,valid,59779
17836,invalid,59796
17837,invalid,59627
17838,invalid,60330
17839,valid,59862
17840,invalid,59752
17841,invalid,59773
17842,valid,59763
17843,invalid,59753
17844,invalid,59796
17845,valid,60051
17846,valid,59741
17847,valid,59799
17848,valid,59800
17849,invalid,59824
17850,invalid,59780
17851,valid,59854
17852,valid,61939
17853,valid,59793
17854,invalid,59749
17855,invalid,59822
17856,valid,59781
17857,valid,59781
17858,invalid,60695
17859,invalid,59561
17860,invalid,59767
17861,invalid,59742
17862,invalid,59827
17863,invalid,59767
17864,valid,59807
17865,valid,59779
17866,valid,59760
17867,valid,59790
17868,invalid,59821
17869,valid,59827
17870,invalid,59859
17871,valid,59768
17872,invalid,59807
17873,invalid,59809
17874,invalid,59758
17875,valid,59529
17876,invalid,59730
17877,invalid,59782
17878,invalid,59748
17879,valid,59764
17880,invalid,59778
17881,invalid,59786
17882,valid,59800
17883,invalid,60868
17884,invalid,59782
17885,valid,60100
17886,valid,59739
17887,valid,59789
17888,valid,61489
17889,invalid,59818
17890,valid,60921
17891,valid,60089
17892,valid,59849
17893,valid,59741
17894,valid,59823
17895,valid,59762
17896,valid,59738
17897,invalid,59776
17898,invalid,60050
17899,valid,59782
17900,invalid,59900
17901,valid,60436
17902,valid,59810
17903,valid,59827
17904,valid,59801
17905,valid,59799
17906,valid,59740
17907,invalid,59756
17908,valid,60130
17909,valid,59818
17910,valid,59776
17911,valid,60509
17912,valid,59808
17913,invalid,59763
17914,invalid,59495
17915,invalid,59806
17916,valid,59736
17917,valid,59724
17918,valid,60714
17919,valid,59758
17920,valid,59733
17921,invalid,59813
17922,invalid,59706
17923,invalid,59823
17924,invalid,59797
17925,invalid,59783
17926,valid,59805
17927,valid,59794
17928,invalid,61056
17929,invalid,59752
17930,valid,59781
17931,invalid,60345
17932,invalid,59787
17933,valid,59835
17934,invalid,59779
17935,invalid,59786
17936,invalid,59781
17937,invalid,59516
17938,invalid,60668
17939,valid,59752
17940,valid,59838
17941,invalid,61543
17942,invalid,60067
17943,valid,60269
17944,valid,59824
17945,invalid,59763
17946,valid,59757
17947,valid,59895
17948,valid,59745
17949,invalid,59835
17950,invalid,59739
17951,invalid,59758
17952,invalid,59767
17953,invalid,60101
17954,invalid,59771
17955,invalid,59737
17956,valid,59801
17957,invalid,59827
17958,invalid,59763
17959,valid,59762
17960,valid,60217
17961,valid,59785
17962,invalid,62369
17963,valid,59799
17964,valid,59816
17965,invalid,59822
17966,invalid,60331
17967,invalid,59761
17968,valid,59773
17969,valid,60510
17970,valid,59739
17971,valid,59876
17972,invalid,59871
17973,invalid,59776
17974,invalid,59832
17975,valid,59785
17976,invalid,61127
17977,invalid,59519
17978,valid,59724
17979,valid,59750
17980,invalid,59839
17981,invalid,59803
17982,valid,59796
17983,invalid,59805
17984,invalid,59768
17985,invalid,59829
17986,valid,59820
17987,valid,59802
17988,invalid,59763
17989,invalid,59758
17990,invalid,59795
17991,valid,59772
17992,invalid,59809
17993,invalid,59716
17994,invalid,59810
17995,invalid,59753
17996,invalid,60118
17997,valid,59710
17998,valid,59832
17999,invalid,59772
18000,valid,59777
18001,valid,59767
18002,valid,59796
18003,invalid,60462
18004,invalid,59833
18005,valid,59782
18006,invalid,59800
18007,invalid,59762
18008,valid,59499
18009,valid,59799
18010,valid,59732
18011,valid,59777
18012,invalid,59837
18013,invalid,60097
18014,valid,59825
18015,valid,59781
18016,invalid,59792
18017,valid,59632
18018,invalid,59841
18019,invalid,59762
18020,invalid,59719
18021,invalid,59768
18022,invalid,59750
18023,valid,60061
18024,invalid,59792
18025,invalid,59765
18026,invalid,59794
18027,invalid,59857
18028,valid,59807
18029,valid,59770
18030,valid,60199
18031,valid,59788
18032,valid,59833
18033,invalid,60510
18034,invalid,59795
18035,valid,59865
18036,invalid,59857
18037,valid,59798
18038,invalid,59810
18039,invalid,59778
18040,valid,59806
18041,valid,59828
18042,valid,59517
18043,invalid,60625
18044,valid,59854
18045,valid,59762
18046,invalid,59874
18047,invalid,59764
18048,invalid,59767
18049,invalid,59884
18050,invalid,59762
18051,invalid,60329
18052,valid,59778
18053,valid,59770
18054,invalid,59780
18055,invalid,59765
18056,valid,59512
18057,invalid,59804
18058,invalid,60404
18059,valid,59738
18060,valid,59813
18061,invalid,59690
18062,invalid,59785
18063,invalid,59696
18064,valid,59739
18065,invalid,59741
18066,valid,59790
18067,valid,59730
18068,valid,60723
18069,invalid,59728
18070,valid,59769
18071,valid,59752
18072,valid,59781
18073,invalid,59780
18074,valid,59751
18075,valid,59795
18076,valid,59875
18077,invalid,59704
18078,invalid,60810
18079,invalid,60101
18080,invalid,59769
18081,valid,60329
18082,invalid,59778
18083,invalid,59797
18084,valid,59781
18085,valid,59791
18086,valid,60230
18087,valid,60130
18088,valid,59530
18089,invalid,59748
18090,invalid,59711
18091,invalid,60341
18092,valid,59629
18093,invalid,59749
18094,invalid,59834
18095,valid,59788
18096,valid,59914
18097,invalid,60075
18098,invalid,59821
18099,valid,59839
18100,valid,60986
18101,invalid,59780
18102,invalid,59815
18103,valid,59762
18104,invalid,59755
18105,invalid,59773
18106,valid,59762
18107,valid,59796
18108,valid,59825
18109,invalid,59783
18110,valid,60711
18111,invalid,59784
18112,valid,59807
18113,valid,60299
18114,valid,59784
18115,invalid,59757
18116,valid,59800
18117,invalid,59803
18118,valid,59890
18119,invalid,59803
18120,invalid,59496
18121,invalid,59820
18122,valid,59757
18123,valid,59831
18124,valid,59833
18125,invalid,60848
18126,valid,59773
18127,valid,59773
18128,valid,59786
18129,valid,59824
18130,invalid,59845
18131,valid,59765
18132,valid,59756
18133,invalid,60089
18134,valid,59818
18135,valid,59737
18136,invalid,59775
18137,invalid,59745
18138,valid,59721
18139,valid,59802
18140,invalid,59799
18141,invalid,59767
18142,valid,59742
18143,invalid,59735
18144,valid,59780
18145,invalid,59779
18146,invalid,59799
18147,valid,59869
18148,valid,59784
18149,invalid,59748
18150,invalid,59751
18151,invalid,59786
18152,valid,59746
18153,valid,59790
18154,invalid,59793
18155,valid,59782
18156,valid,59802
18157,invalid,60265
18158,valid,59732
18159,valid,59811
18160,valid,59846
18161,invalid,59769
18162,valid,59817
18163,valid,59769
18164,invalid,59791
18165,valid,59807
18166,invalid,59787
18167,valid,60624
18168,invalid,59753
18169,invalid,59793
18170,valid,60329
18171,valid,59763
18172,valid,59724
18173,invalid,59858
18174,invalid,59833
18175,invalid,59819
18176,invalid,59785
18177,valid,59847
18178,valid,59848
18179,valid,59729
18180,invalid,60214
18181,valid,59836
18182,valid,59761
18183,valid,59793
18184,valid,59610
18185,valid,59788
18186,invalid,59772
18187,valid,60721
18188,valid,59757
18189,valid,59754
18190,invalid,60080
18191,valid,59773
18192,valid,59851
18193,invalid,59761
18194,valid,59800
18195,invalid,59808
18196,invalid,59803
18197,invalid,60433
18198,valid,59756
18199,invalid,59753
18200,valid,59818
18201,invalid,59756
18202,valid,59736
18203,valid,59822
18204,valid,59788
18205,valid,59774
18206,invalid,59721
18207,invalid,60766
18208,valid,59751
18209,valid,59754
18210,valid,59767
18211,valid,59790
18212,invalid,59810
18213,invalid,59592
18214,valid,59857
18215,valid,59785
18216,invalid,59802
18217,valid,60354
18218,valid,59749
18219,invalid,59779
18220,invalid,59742
18221,valid,59805
18222,invalid,59781
18223,valid,59776
18224,valid,59823
18225,invalid,59773
18226,invalid,59657
18227,invalid,60390
18228,invalid,59810
18229,invalid,59565
18230,valid,59755
18231,valid,59787
18232,valid,59771
18233,invalid,59848
18234,invalid,60307
18235,valid,59772
18236,valid,59813
18237,invalid,60498
18238,valid,59795
18239,invalid,59795
18240,invalid,59817
18241,invalid,59849
18242,invalid,59792
18243,invalid,59783
18244,valid,59731
18245,valid,59839
18246,invalid,59778
18247,invalid,60092
18248,invalid,59815
18249,invalid,60038
18250,invalid,59764
18251,valid,62919
18252,valid,59849
18253,invalid,59877
18254,invalid,59773
18255,invalid,59798
18256,valid,60238
18257,invalid,59753
18258,valid,59797
18259,valid,60401
18260,valid,59784
18261,invalid,60140
18262,valid,60364
18263,invalid,59798
18264,valid,60343
18265,valid,59780
18266,valid,59822
18267,invalid,59733
18268,invalid,59802
18269,invalid,59762
18270,valid,59767
18271,invalid,59796
18272,invalid,59819
18273,valid,59655
18274,invalid,59748
18275,invalid,59826
18276,invalid,59749
18277,invalid,59793
18278,valid,59800
18279,invalid,59812
18280,valid,59804
18281,valid,60123
18282,invalid,59661
18283,valid,59779
18284,valid,59855
18285,invalid,59828
18286,valid,59793
18287,valid,59821
18288,invalid,59781
18289,valid,59837
18290,valid,60827
18291,valid,60471
18292,invalid,59734
18293,invalid,59808
18294,valid,59764
18295,valid,59774
18296,valid,59801
18297,valid,59853
18298,valid,59774
18299,valid,59807
18300,valid,59776
18301,valid,60357
18302,invalid,59796
18303,invalid,59809
18304,valid,59763
18305,invalid,59760
18306,valid,59713
18307,valid,59521
18308,valid,59775
18309,invalid,59751
18310,valid,59811
18311,invalid,61615
18312,invalid,59755
18313,invalid,59848
18314,invalid,59766
18315,valid,61801
18316,valid,59901
18317,invalid,60441
18318,invalid,59805
18319,valid,59742
18320,invalid,59744
18321,invalid,59812
18322,valid,59800
18323,invalid,59817
18324,valid,59535
18325,valid,59787
18326,invalid,59746
18327,valid,60131
18328,valid,59790
18329,valid,59810
18330,valid,59752
18331,invalid,59802
18332,invalid,59747
18333,invalid,59803
18334,invalid,60183
18335,invalid,59797
18336,valid,59890
18337,invalid,60478
18338,valid,61321
18339,valid,59801
18340,valid,61001
18341,invalid,59765
18342,valid,59750
18343,invalid,59821
18344,valid,59752
18345,valid,59796
18346,valid,59759
18347,invalid,59532
18348,invalid,59660
18349,invalid,59799
18350,invalid,60355
18351,valid,63114
18352,valid,59781
18353,invalid,59832
18354,invalid,59787
18355,invalid,59790
18356,valid,60309
18357,valid,59784
18358,invalid,59851
18359,valid,59783
18360,invalid,59786
18361,invalid,59833
18362,valid,59789
18363,invalid,60294
18364,valid,59738
18365,invalid,59776
18366,invalid,60383
18367,invalid,59756
18368,invalid,59789
18369,valid,59554
18370,invalid,60226
18371,invalid,59775
18372,valid,60739
18373,valid,59738
18374,valid,59628
18375,invalid,59784
18376,valid,60196
18377,invalid,59795
18378,valid,59750
18379,valid,59796
18380,invalid,59764
18381,valid,60878
18382,invalid,59763
18383,valid,59774
18384,invalid,59735
18385,valid,59738
18386,invalid,60570
18387,valid,59780
18388,valid,59790
18389,invalid,60406
18390,invalid,59801
18391,invalid,59680
18392,invalid,59803
18393,invalid,59884
18394,valid,59771
18395,valid,59738
18396,valid,59822
18397,invalid,59779
18398,invalid,59748
18399,invalid,59776
18400,invalid,59764
18401,valid,59786
18402,valid,59829
18403,invalid,59792
18404,valid,59741
18405,valid,60930
18406,invalid,59862
18407,valid,59756
18408,invalid,59839
18409,invalid,59846
18410,valid,59578
18411,invalid,59727
18412,valid,59775
18413,invalid,59794
18414,valid,59851
18415,valid,59824
18416,invalid,62534
18417,valid,59774
18418,invalid,59781
18419,invalid,59724
18420,valid,59794
18421,invalid,59846
18422,invalid,59757
18423,valid,59841
18424,valid,60355
18425,invalid,59839
18426,invalid,59745
18427,valid,59768
18428,valid,59581
18429,valid,59783
18430,invalid,59804
18431,valid,60200
18432,invalid,59795
18433,valid,59783
18434,invalid,59834
18435,valid,59741
18436,valid,63158
18437,invalid,60576
18438,valid,59816
18439,valid,59817
18440,invalid,60084
18441,valid,59801
18442,invalid,59771
18443,valid,59815
18444,valid,59773
18445,invalid,61029
18446,invalid,59858
18447,invalid,59785
18448,invalid,59539
18449,valid,61557
18450,invalid,59524
18451,invalid,60092
18452,valid,59819
18453,valid,60352
18454,invalid,59820
18455,invalid,60104
18456,valid,60547
18457,invalid,59746
18458,valid,59811
18459,invalid,59853
18460,valid,59886
18461,valid,59867
18462,invalid,59762
18463,valid,60464
18464,invalid,59817
18465,invalid,59605
18466,invalid,60493
18467,valid,59866
18468,valid,59848
18469,invalid,59659
18470,invalid,59768
18471,valid,59834
18472,valid,59814
18473,valid,60058
18474,valid,59769
18475,valid,63789
18476,valid,62531
18477,invalid,63617
18478,valid,60214
18479,invalid,60171
18480,invalid,59750
18481,valid,59782
18482,invalid,59743
18483,valid,60912
18484,invalid,59800
18485,invalid,59826
18486,valid,59748
18487,invalid,59796
18488,invalid,59800
18489,invalid,59797
18490,valid,59751
18491,valid,59798
18492,invalid,59829
18493,valid,59760
18494,invalid,59783
18495,valid,59759
18496,valid,59845
18497,valid,59809
18498,invalid,59697
18499,valid,59774
18500,invalid,60230
18501,invalid,59754
18502,invalid,59761
18503,valid,60075
18504,invalid,59776
18505,valid,59815
18506,invalid,59808
18507,invalid,59785
18508,invalid,59813
18509,invalid,59717
18510,valid,59741
18511,valid,59767
18512,valid,59781
18513,valid,60300
18514,invalid,59819
18515,valid,59814
18516,invalid,59836
18517,invalid,59778
18518,valid,59818
18519,invalid,59780
18520,valid,60155
18521,valid,59747
18522,valid,59774
18523,invalid,59766
18524,valid,59741
18525,valid,59740
18526,valid,59749
18527,invalid,59762
18528,valid,59782
18529,valid,59866
18530,invalid,60656
18531,invalid,59746
18532,invalid,59802
18533,valid,60459
18534,invalid,59744
18535,valid,59791
18536,valid,59765
18537,valid,59803
18538,invalid,59902
18539,valid,59840
18540,valid,60399
18541,valid,61513
18542,invalid,59773
18543,valid,60220
18544,valid,59787
18545,valid,59795
18546,valid,59786
18547,valid,59726
18548,invalid,59794
18549,invalid,59826
18550,valid,59798
18551,valid,59867
18552,invalid,59798
18553,valid,59773
18554,invalid,59703
18555,valid,59807
18556,valid,61741
18557,valid,59808
18558,invalid,59995
18559,valid,63278
18560,invalid,59769
18561,invalid,59967
18562,valid,59736
18563,valid,59748
18564,valid,60557
18565,invalid,59804
18566,valid,59744
18567,invalid,59817
18568,invalid,59790
18569,valid,59813
18570,valid,59842
18571,valid,60161
18572,invalid,63214
18573,invalid,60086
18574,invalid,59775
18575,invalid,59847
18576,valid,69635
18577,valid,64815
18578,valid,63085
18579,invalid,60892
18580,valid,60005
18581,valid,60117
18582,valid,60111
18583,invalid,60635
18584,valid,60361
18585,invalid,60055
18586,invalid,60040
18587,invalid,60035
18588,invalid,60128
18589,invalid,60265
18590,invalid,60361
18591,invalid,60042
18592,valid,60300
18593,invalid,60027
18594,valid,60070
18595,invalid,60172
18596,valid,60862
18597,invalid,60091
18598,invalid,60884
18599,invalid,60942
18600,invalid,60170
18601,valid,59952
18602,invalid,60801
18603,valid,60055
18604,valid,60049
18605,valid,60066
18606,invalid,59992
18607,invalid,60082
18608,valid,60263
18609,valid,60369
18610,valid,60039
18611,valid,60033
18612,invalid,59999
18613,valid,60075
18614,valid,60035
18615,valid,60130
18616,invalid,60093
18617,valid,60062
18618,valid,60007
18619,invalid,60009
18620,invalid,60065
18621,valid,59956
18622,invalid,60021
18623,invalid,60066
18624,invalid,59988
18625,invalid,60008
18626,invalid,60029
18627,valid,60103
18628,invalid,60054
18629,valid,59991
18630,invalid,60021
18631,invalid,60553
18632,invalid,60011
18633,valid,60087
18634,invalid,60311
18635,valid,60023
18636,invalid,60030
18637,valid,60389
18638,invalid,60126
18639,invalid,60330
18640,valid,60173
18641,invalid,60004
18642,invalid,60382
18643,invalid,59968
18644,valid,60067
18645,invalid,60110
18646,valid,59998
18647,valid,60108
18648,invalid,60027
18649,valid,60033
18650,invalid,60093
18651,valid,59966
18652,invalid,60101
18653,valid,60500
18654,valid,59976
18655,valid,60030
18656,invalid,60013
18657,valid,60117
18658,valid,60063
18659,invalid,60097
18660,invalid,60084
18661,valid,63379
18662,valid,60052
18663,invalid,60080
18664,valid,60129
18665,valid,60053
18666,valid,60032
18667,valid,60034
18668,invalid,60100
18669,invalid,60120
18670,valid,59999
18671,valid,60070
18672,valid,61818
18673,valid,60172
18674,valid,60073
18675,invalid,60085
18676,valid,60210
18677,invalid,60048
18678,valid,60357
18679,invalid,60127
18680,valid,60039
18681,valid,61378
18682,valid,60024
18683,invalid,60105
18684,valid,60402
18685,invalid,60049
18686,valid,60006
18687,invalid,60071
18688,valid,60032
18689,valid,60073
18690,invalid,60084
18691,valid,65479
18692,valid,60069
18693,invalid,63332
18694,invalid,60112
18695,valid,60032
18696,invalid,60118
18697,invalid,60057
18698,valid,60065
18699,valid,60123
18700,invalid,60309
18701,valid,60293
18702,valid,60079
18703,valid,60005
18704,valid,60120
18705,valid,60052
18706,invalid,60352
18707,invalid,60048
18708,valid,60094
18709,invalid,61390
18710,valid,60818
18711,valid,60615
18712,invalid,60042
18713,valid,60100
18714,valid,60128
18715,invalid,60091
18716,invalid,60091
18717,valid,60072
18718,invalid,60051
18719,valid,60088
18720,invalid,60050
18721,valid,60147
18722,invalid,60131
18723,valid,62959
18724,valid,61007
18725,valid,60085
18726,valid,60121
18727,valid,60075
18728,invalid,60070
18729,valid,61312
18730,invalid,60065
18731,invalid,60995
18732,valid,60395
18733,valid,60088
18734,valid,60022
18735,invalid,60059
18736,invalid,60127
18737,invalid,60220
18738,invalid,61670
18739,invalid,60102
18740,invalid,60015
18741,invalid,60736
18742,valid,60076
18743,valid,60100
18744,invalid,60088
18745,valid,60134
18746,invalid,60023
18747,invalid,60096
18748,valid,60016
18749,invalid,60120
18750,valid,60131
18751,valid,60139
18752,valid,59800
18753,invalid,61383
18754,valid,60095
18755,valid,60054
18756,valid,60094
18757,valid,60902
18758,invalid,60051
18759,valid,63371
18760,valid,60453
18761,invalid,60433
18762,invalid,60099
18763,valid,60034
18764,invalid,60054
18765,invalid,60098
18766,valid,60095
18767,valid,60095
18768,invalid,60039
18769,valid,60353
18770,valid,60032
18771,invalid,60016
18772,invalid,61441
18773,invalid,60107
18774,invalid,60090
18775,invalid,61321
18776,valid,60049
18777,valid,60111
18778,invalid,61413
18779,valid,60118
18780,valid,60073
18781,valid,61342
18782,valid,60014
18783,invalid,60059
18784,invalid,60175
18785,valid,60308
18786,valid,60042
18787,valid,60818
18788,invalid,60072
